Dataset,Tool,value,type
glass_plastic_oberbeckmann,limma voom (TMM),0.357142857,Precision
GWMC_ASIA_NA,limma voom (TMM),0.001385042,Precision
GWMC_HOT_COLD,limma voom (TMM),0,Precision
hiv_lozupone,limma voom (TMM),0.105263158,Precision
hiv_noguerajulian,limma voom (TMM),0,Precision
ibd_gevers,limma voom (TMM),0,Precision
Ji_WTP_DS,limma voom (TMM),0.116402116,Precision
MALL,limma voom (TMM),0,Precision
ob_goodrich,limma voom (TMM),0,Precision
ob_turnbaugh,limma voom (TMM),0,Precision
ob_zhu,limma voom (TMM),0,Precision
Office,limma voom (TMM),0,Precision
sed_plastic_hoellein,limma voom (TMM),0.111111111,Precision
sed_plastic_rosato,limma voom (TMM),0.134085213,Precision
seston_plastic_mccormick,limma voom (TMM),0.00487013,Precision
sw_plastic_frere,limma voom (TMM),0.224338624,Precision
sw_sed_detender,limma voom (TMM),0.114776632,Precision
t1d_mejialeon,limma voom (TMM),0.035294118,Precision
wood_plastic_kesy,limma voom (TMM),0.032786885,Precision
ArcticFireSoils,limma voom (TMMwsp),0.00487126,Precision
ArcticFreshwaters,limma voom (TMMwsp),0,Precision
ArcticTransects,limma voom (TMMwsp),0,Precision
BISCUIT,limma voom (TMMwsp),0,Precision
Blueberry,limma voom (TMMwsp),0,Precision
cdi_schubert,limma voom (TMMwsp),0,Precision
cdi_vincent,limma voom (TMMwsp),0,Precision
Chemerin,limma voom (TMMwsp),0.219399538,Precision
crc_baxter,limma voom (TMMwsp),0,Precision
crc_zeller,limma voom (TMMwsp),0,Precision
edd_singh,limma voom (TMMwsp),0,Precision
glass_plastic_oberbeckmann,limma voom (TMMwsp),0.033898305,Precision
GWMC_ASIA_NA,limma voom (TMMwsp),0.00145296,Precision
GWMC_HOT_COLD,limma voom (TMMwsp),0,Precision
hiv_lozupone,limma voom (TMMwsp),0.5,Precision
hiv_noguerajulian,limma voom (TMMwsp),0,Precision
ibd_gevers,limma voom (TMMwsp),0,Precision
ibd_papa,limma voom (TMMwsp),0,Precision
Ji_WTP_DS,limma voom (TMMwsp),0.120218579,Precision
MALL,limma voom (TMMwsp),0,Precision
ob_goodrich,limma voom (TMMwsp),0,Precision
ob_ross,limma voom (TMMwsp),0,Precision
ob_turnbaugh,limma voom (TMMwsp),0,Precision
ob_zhu,limma voom (TMMwsp),0,Precision
Office,limma voom (TMMwsp),0,Precision
sed_plastic_hoellein,limma voom (TMMwsp),0.004750594,Precision
sed_plastic_rosato,limma voom (TMMwsp),0.178631052,Precision
seston_plastic_mccormick,limma voom (TMMwsp),0.005217391,Precision
sw_plastic_frere,limma voom (TMMwsp),0.288435374,Precision
sw_sed_detender,limma voom (TMMwsp),0.102941176,Precision
t1d_mejialeon,limma voom (TMMwsp),0.181818182,Precision
wood_plastic_kesy,limma voom (TMMwsp),0.028571429,Precision
ArcticFireSoils,ALDEx2,0.026315789,F1 Score
Chemerin,ALDEx2,0.574018127,F1 Score
glass_plastic_oberbeckmann,ALDEx2,0.909090909,F1 Score
GWMC_ASIA_NA,ALDEx2,0.004232804,F1 Score
Ji_WTP_DS,ALDEx2,0.338461538,F1 Score
sed_plastic_hoellein,ALDEx2,0.666666667,F1 Score
sed_plastic_rosato,ALDEx2,0.566137566,F1 Score
seston_plastic_mccormick,ALDEx2,0.070588235,F1 Score
sw_plastic_frere,ALDEx2,0.640483384,F1 Score
sw_sed_detender,ALDEx2,0.337011033,F1 Score
t1d_mejialeon,ALDEx2,0.5,F1 Score
wood_plastic_kesy,ALDEx2,0.102564103,F1 Score
ArcticFireSoils,ANCOM-II,0.07253886,F1 Score
Chemerin,ANCOM-II,0.803418803,F1 Score
glass_plastic_oberbeckmann,ANCOM-II,0.8,F1 Score
GWMC_ASIA_NA,ANCOM-II,0.013434089,F1 Score
hiv_lozupone,ANCOM-II,0.2,F1 Score
Ji_WTP_DS,ANCOM-II,0.775510204,F1 Score
sed_plastic_hoellein,ANCOM-II,0.266666667,F1 Score
sed_plastic_rosato,ANCOM-II,0.515337423,F1 Score
seston_plastic_mccormick,ANCOM-II,0.107142857,F1 Score
sw_plastic_frere,ANCOM-II,0.652173913,F1 Score
sw_sed_detender,ANCOM-II,0.63546798,F1 Score
t1d_mejialeon,ANCOM-II,0.5,F1 Score
wood_plastic_kesy,ANCOM-II,0.4,F1 Score
ArcticFireSoils,corncob,0.013765978,F1 Score
Chemerin,corncob,0.186528497,F1 Score
glass_plastic_oberbeckmann,corncob,0.714285714,F1 Score
GWMC_ASIA_NA,corncob,0.003001876,F1 Score
hiv_lozupone,corncob,0.285714286,F1 Score
Ji_WTP_DS,corncob,0.322580645,F1 Score
sed_plastic_rosato,corncob,0.424489796,F1 Score
seston_plastic_mccormick,corncob,0.011049724,F1 Score
sw_plastic_frere,corncob,0.303896104,F1 Score
sw_sed_detender,corncob,0.186428039,F1 Score
t1d_alkanani,corncob,0.405797101,F1 Score
t1d_mejialeon,corncob,0.111111111,F1 Score
wood_plastic_kesy,corncob,0.06557377,F1 Score
ArcticFireSoils,DESeq2,0.010946052,F1 Score
Chemerin,DESeq2,0.442890443,F1 Score
glass_plastic_oberbeckmann,DESeq2,0.714285714,F1 Score
GWMC_ASIA_NA,DESeq2,0.003425391,F1 Score
hiv_lozupone,DESeq2,0.125,F1 Score
Ji_WTP_DS,DESeq2,0.251428571,F1 Score
sed_plastic_hoellein,DESeq2,0.028571429,F1 Score
sed_plastic_rosato,DESeq2,0.417004049,F1 Score
seston_plastic_mccormick,DESeq2,0.012738854,F1 Score
sw_plastic_frere,DESeq2,0.19373494,F1 Score
sw_sed_detender,DESeq2,0.257394085,F1 Score
t1d_mejialeon,DESeq2,0.2,F1 Score
wood_plastic_kesy,DESeq2,0.078431373,F1 Score
ArcticFireSoils,edgeR,0.00601633,F1 Score
Chemerin,edgeR,0.395833333,F1 Score
glass_plastic_oberbeckmann,edgeR,0.110091743,F1 Score
GWMC_ASIA_NA,edgeR,0.002880288,F1 Score
hiv_lozupone,edgeR,0.205128205,F1 Score
ibd_papa,edgeR,0.178571429,F1 Score
Ji_WTP_DS,edgeR,0.192139738,F1 Score
sed_plastic_hoellein,edgeR,0.006319115,F1 Score
sed_plastic_rosato,edgeR,0.284196547,F1 Score
seston_plastic_mccormick,edgeR,0.005097706,F1 Score
sw_plastic_frere,edgeR,0.132541419,F1 Score
sw_sed_detender,edgeR,0.166832175,F1 Score
t1d_mejialeon,edgeR,0.090909091,F1 Score
wood_plastic_kesy,edgeR,0.017777778,F1 Score
ArcticFireSoils,LEfSe,0.007052897,F1 Score
Chemerin,LEfSe,0.411255411,F1 Score
glass_plastic_oberbeckmann,LEfSe,0.116504854,F1 Score
GWMC_ASIA_NA,LEfSe,0.002882364,F1 Score
hiv_lozupone,LEfSe,0.301886792,F1 Score
ibd_papa,LEfSe,0.12987013,F1 Score
Ji_WTP_DS,LEfSe,0.20657277,F1 Score
sed_plastic_hoellein,LEfSe,0.011111111,F1 Score
sed_plastic_rosato,LEfSe,0.368965517,F1 Score
seston_plastic_mccormick,LEfSe,0.00921659,F1 Score
sw_plastic_frere,LEfSe,0.514925373,F1 Score
sw_sed_detender,LEfSe,0.206642066,F1 Score
t1d_alkanani,LEfSe,0.216216216,F1 Score
t1d_mejialeon,LEfSe,0.075949367,F1 Score
wood_plastic_kesy,LEfSe,0.031007752,F1 Score
ArcticFireSoils,MaAsLin2,0.00818235,F1 Score
Chemerin,MaAsLin2,0.407725322,F1 Score
glass_plastic_oberbeckmann,MaAsLin2,0.387096774,F1 Score
GWMC_ASIA_NA,MaAsLin2,0.002934703,F1 Score
hiv_lozupone,MaAsLin2,0.333333333,F1 Score
ibd_papa,MaAsLin2,0.571428571,F1 Score
Ji_WTP_DS,MaAsLin2,0.216748768,F1 Score
sed_plastic_hoellein,MaAsLin2,0.054054054,F1 Score
sed_plastic_rosato,MaAsLin2,0.359060403,F1 Score
seston_plastic_mccormick,MaAsLin2,0.009868421,F1 Score
sw_plastic_frere,MaAsLin2,0.558389262,F1 Score
sw_sed_detender,MaAsLin2,0.177589852,F1 Score
t1d_mejialeon,MaAsLin2,0.181818182,F1 Score
wood_plastic_kesy,MaAsLin2,0.037383178,F1 Score
ArcticFireSoils,MaAsLin2 (rare),0.008383234,F1 Score
Chemerin,MaAsLin2 (rare),0.442890443,F1 Score
glass_plastic_oberbeckmann,MaAsLin2 (rare),0.444444444,F1 Score
GWMC_ASIA_NA,MaAsLin2 (rare),0.002967359,F1 Score
hiv_lozupone,MaAsLin2 (rare),0.2,F1 Score
ibd_papa,MaAsLin2 (rare),0.571428571,F1 Score
Ji_WTP_DS,MaAsLin2 (rare),0.222222222,F1 Score
sed_plastic_hoellein,MaAsLin2 (rare),0.181818182,F1 Score
sed_plastic_rosato,MaAsLin2 (rare),0.487471526,F1 Score
seston_plastic_mccormick,MaAsLin2 (rare),0.036809816,F1 Score
sw_plastic_frere,MaAsLin2 (rare),0.722943723,F1 Score
sw_sed_detender,MaAsLin2 (rare),0.211720227,F1 Score
t1d_mejialeon,MaAsLin2 (rare),0.285714286,F1 Score
wood_plastic_kesy,MaAsLin2 (rare),0.114285714,F1 Score
ArcticFireSoils,metagenomeSeq,0.005736138,F1 Score
Chemerin,metagenomeSeq,0.403547672,F1 Score
glass_plastic_oberbeckmann,metagenomeSeq,0.222222222,F1 Score
GWMC_ASIA_NA,metagenomeSeq,0.002977852,F1 Score
ibd_papa,metagenomeSeq,0.888888889,F1 Score
Ji_WTP_DS,metagenomeSeq,0.231213873,F1 Score
sed_plastic_hoellein,metagenomeSeq,0.083333333,F1 Score
sed_plastic_rosato,metagenomeSeq,0.302857143,F1 Score
seston_plastic_mccormick,metagenomeSeq,0.005319149,F1 Score
sw_plastic_frere,metagenomeSeq,0.467933492,F1 Score
sw_sed_detender,metagenomeSeq,0.178881988,F1 Score
wood_plastic_kesy,metagenomeSeq,0.075471698,F1 Score
ArcticFireSoils,t-test (rare),0.008805031,F1 Score
Chemerin,t-test (rare),0.413043478,F1 Score
GWMC_ASIA_NA,t-test (rare),0.003165809,F1 Score
hiv_lozupone,t-test (rare),0.142857143,F1 Score
Ji_WTP_DS,t-test (rare),0.299319728,F1 Score
sed_plastic_rosato,t-test (rare),0.526315789,F1 Score
seston_plastic_mccormick,t-test (rare),0.042857143,F1 Score
sw_plastic_frere,t-test (rare),0.350730689,F1 Score
sw_sed_detender,t-test (rare),0.352564103,F1 Score
t1d_mejialeon,t-test (rare),0.5,F1 Score
wood_plastic_kesy,t-test (rare),0.235294118,F1 Score
ArcticFireSoils,Wilcoxon (CLR),0.006641366,F1 Score
Chemerin,Wilcoxon (CLR),0.431818182,F1 Score
glass_plastic_oberbeckmann,Wilcoxon (CLR),0.5,F1 Score
GWMC_ASIA_NA,Wilcoxon (CLR),0.002640264,F1 Score
Ji_WTP_DS,Wilcoxon (CLR),0.234042553,F1 Score
sed_plastic_hoellein,Wilcoxon (CLR),0.008064516,F1 Score
sed_plastic_rosato,Wilcoxon (CLR),0.29036635,F1 Score
seston_plastic_mccormick,Wilcoxon (CLR),0.004834811,F1 Score
sw_plastic_frere,Wilcoxon (CLR),0.129663609,F1 Score
sw_sed_detender,Wilcoxon (CLR),0.202044498,F1 Score
wood_plastic_kesy,Wilcoxon (CLR),0.013986014,F1 Score
ArcticFireSoils,Wilcoxon (rare),0.007900677,F1 Score
Chemerin,Wilcoxon (rare),0.426966292,F1 Score
glass_plastic_oberbeckmann,Wilcoxon (rare),0.476190476,F1 Score
GWMC_ASIA_NA,Wilcoxon (rare),0.002931477,F1 Score
Ji_WTP_DS,Wilcoxon (rare),0.216748768,F1 Score
sed_plastic_rosato,Wilcoxon (rare),0.474501109,F1 Score
seston_plastic_mccormick,Wilcoxon (rare),0.03,F1 Score
sw_plastic_frere,Wilcoxon (rare),0.743801653,F1 Score
sw_sed_detender,Wilcoxon (rare),0.21414914,F1 Score
t1d_mejialeon,Wilcoxon (rare),0.315789474,F1 Score
wood_plastic_kesy,Wilcoxon (rare),0.129032258,F1 Score
ArcticFireSoils,limma voom (TMM),0.007038713,F1 Score
Chemerin,limma voom (TMM),0.481012658,F1 Score
glass_plastic_oberbeckmann,limma voom (TMM),0.5,F1 Score
GWMC_ASIA_NA,limma voom (TMM),0.002766252,F1 Score
hiv_lozupone,limma voom (TMM),0.142857143,F1 Score
Ji_WTP_DS,limma voom (TMM),0.208530806,F1 Score
sed_plastic_hoellein,limma voom (TMM),0.181818182,F1 Score
sed_plastic_rosato,limma voom (TMM),0.236464088,F1 Score
seston_plastic_mccormick,limma voom (TMM),0.009693053,F1 Score
sw_plastic_frere,limma voom (TMM),0.366464996,F1 Score
sw_sed_detender,limma voom (TMM),0.205791744,F1 Score
t1d_mejialeon,limma voom (TMM),0.068181818,F1 Score
wood_plastic_kesy,limma voom (TMM),0.063492063,F1 Score
ArcticFireSoils,limma voom (TMMwsp),0.009695291,F1 Score
Chemerin,limma voom (TMMwsp),0.359848485,F1 Score
glass_plastic_oberbeckmann,limma voom (TMMwsp),0.06557377,F1 Score
GWMC_ASIA_NA,limma voom (TMMwsp),0.002901705,F1 Score
hiv_lozupone,limma voom (TMMwsp),0.181818182,F1 Score
Ji_WTP_DS,limma voom (TMMwsp),0.214634146,F1 Score
sed_plastic_hoellein,limma voom (TMMwsp),0.009456265,F1 Score
sed_plastic_rosato,limma voom (TMMwsp),0.303116147,F1 Score
seston_plastic_mccormick,limma voom (TMMwsp),0.010380623,F1 Score
sw_plastic_frere,limma voom (TMMwsp),0.447729673,F1 Score
sw_sed_detender,limma voom (TMMwsp),0.186666667,F1 Score
t1d_mejialeon,limma voom (TMMwsp),0.285714286,F1 Score
wood_plastic_kesy,limma voom (TMMwsp),0.055555556,F1 Score
